zip_code,case_count,report_date
32134,0,2020-07-07
32136,37,2020-07-07
32136,0,2020-07-07
32137,139,2020-07-07
32140,5,2020-07-07
32141,48,2020-07-07
32145,18,2020-07-07
32148,35,2020-07-07
32159,55,2020-07-07
32159,5,2020-07-07
32162,108,2020-07-07
32163,0,2020-07-07
32163,52,2020-07-07
32164,186,2020-07-07
32168,95,2020-07-07
32169,23,2020-07-07
32174,0,2020-07-07
32174,203,2020-07-07
32176,41,2020-07-07
32177,319,2020-07-07
32179,16,2020-07-07
32180,62,2020-07-07
32181,14,2020-07-07
32187,9,2020-07-07
32189,15,2020-07-07
32190,28,2020-07-07
32195,0,2020-07-07
32195,9,2020-07-07
32202,451,2020-07-07
32204,94,2020-07-07
32205,174,2020-07-07
32206,160,2020-07-07
32207,385,2020-07-07
32208,954,2020-07-07
32209,351,2020-07-07
32210,637,2020-07-07
32211,269,2020-07-07
32212,271,2020-07-07
32214,8,2020-07-07
32216,514,2020-07-07
32217,207,2020-07-07
32218,530,2020-07-07
32219,123,2020-07-07
32220,49,2020-07-07
32221,195,2020-07-07
32222,91,2020-07-07
32223,127,2020-07-07
32224,375,2020-07-07
32225,437,2020-07-07
32226,126,2020-07-07
32227,11,2020-07-07
32233,201,2020-07-07
32234,0,2020-07-07
32234,29,2020-07-07
32244,459,2020-07-07
32246,545,2020-07-07
32250,407,2020-07-07
32254,153,2020-07-07
32256,482,2020-07-07
32257,247,2020-07-07
32258,224,2020-07-07
32259,276,2020-07-07
32266,106,2020-07-07
32277,238,2020-07-07
32301,174,2020-07-07
32303,286,2020-07-07
32304,571,2020-07-07
32305,81,2020-07-07
32306,7,2020-07-07
32308,151,2020-07-07
32309,0,2020-07-07
32309,114,2020-07-07
32310,110,2020-07-07
32311,110,2020-07-07
32312,155,2020-07-07
32317,64,2020-07-07
32321,236,2020-07-07
32322,5,2020-07-07
32324,29,2020-07-07
32327,0,2020-07-07
32327,81,2020-07-07
32328,5,2020-07-07
32331,0,2020-07-07
32331,18,2020-07-07
32332,22,2020-07-07
32333,45,2020-07-07
32334,8,2020-07-07
32336,0,2020-07-07
32340,212,2020-07-07
32343,37,2020-07-07
32344,60,2020-07-07
32346,0,2020-07-07
32347,33,2020-07-07
32348,55,2020-07-07
32350,6,2020-07-07
32351,271,2020-07-07
32352,48,2020-07-07
32358,0,2020-07-07
32358,6,2020-07-07
32359,9,2020-07-07
32360,0,2020-07-07
32399,20,2020-07-07
32401,177,2020-07-07
32404,143,2020-07-07
32405,164,2020-07-07
32407,71,2020-07-07
32408,64,2020-07-07
32409,22,2020-07-07
32413,37,2020-07-07
32420,8,2020-07-07
32420,0,2020-07-07
32421,15,2020-07-07
32424,80,2020-07-07
32425,193,2020-07-07
32428,0,2020-07-07
32428,108,2020-07-07
32431,19,2020-07-07
32431,0,2020-07-07
32433,81,2020-07-07
32435,71,2020-07-07
32437,0,2020-07-07
32438,5,2020-07-07
32438,0,2020-07-07
32439,25,2020-07-07
32440,11,2020-07-07
32442,0,2020-07-07
32442,11,2020-07-07
32443,19,2020-07-07
32444,73,2020-07-07
32445,11,2020-07-07
32446,96,2020-07-07
32448,48,2020-07-07
32455,0,2020-07-07
32456,0,2020-07-07
32456,34,2020-07-07
32459,112,2020-07-07
32460,175,2020-07-07
32461,6,2020-07-07
32462,0,2020-07-07
32462,16,2020-07-07
32465,0,2020-07-07
32465,18,2020-07-07
32466,15,2020-07-07
32466,0,2020-07-07
32501,175,2020-07-07
32502,133,2020-07-07
32503,269,2020-07-07
32504,239,2020-07-07
32505,259,2020-07-07
32506,188,2020-07-07
32507,130,2020-07-07
32508,12,2020-07-07
32509,0,2020-07-07
32511,16,2020-07-07
32512,31,2020-07-07
32514,476,2020-07-07
32526,290,2020-07-07
32531,22,2020-07-07
32531,0,2020-07-07
32533,196,2020-07-07
32534,111,2020-07-07
32535,17,2020-07-07
32536,65,2020-07-07
32539,119,2020-07-07
32539,0,2020-07-07
32541,145,2020-07-07
32542,8,2020-07-07
32542,0,2020-07-07
32544,0,2020-07-07
32547,235,2020-07-07
32548,124,2020-07-07
32550,33,2020-07-07
32561,76,2020-07-07
32563,120,2020-07-07
32564,0,2020-07-07
32565,26,2020-07-07
32566,152,2020-07-07
32567,6,2020-07-07
32567,0,2020-07-07
32568,10,2020-07-07
32569,51,2020-07-07
32570,196,2020-07-07
32571,196,2020-07-07
32577,34,2020-07-07
32578,77,2020-07-07
32578,0,2020-07-07
32579,55,2020-07-07
32580,6,2020-07-07
32583,166,2020-07-07
32601,232,2020-07-07
32603,75,2020-07-07
32605,116,2020-07-07
32606,97,2020-07-07
32607,220,2020-07-07
32608,252,2020-07-07
32609,199,2020-07-07
32610,8,2020-07-07
32611,6,2020-07-07
32615,94,2020-07-07
32617,8,2020-07-07
32618,25,2020-07-07
32619,24,2020-07-07
32621,42,2020-07-07
32622,0,2020-07-07
32626,104,2020-07-07
32628,33,2020-07-07
32640,18,2020-07-07
32641,110,2020-07-07
32643,30,2020-07-07
32643,0,2020-07-07
32648,0,2020-07-07
32653,66,2020-07-07
32656,0,2020-07-07
32656,21,2020-07-07
32666,0,2020-07-07
32666,16,2020-07-07
32667,8,2020-07-07
32667,0,2020-07-07
32668,13,2020-07-07
32668,0,2020-07-07
32669,69,2020-07-07
32669,0,2020-07-07
32680,49,2020-07-07
32686,11,2020-07-07
32693,98,2020-07-07
32693,0,2020-07-07
32694,9,2020-07-07
32696,51,2020-07-07
32696,0,2020-07-07
32701,210,2020-07-07
32702,6,2020-07-07
32702,0,2020-07-07
32703,437,2020-07-07
32703,0,2020-07-07
32707,279,2020-07-07
32708,321,2020-07-07
32709,24,2020-07-07
32712,374,2020-07-07
32713,148,2020-07-07
32714,359,2020-07-07
32720,0,2020-07-07
32720,217,2020-07-07
32724,326,2020-07-07
32725,257,2020-07-07
32726,149,2020-07-07
32730,39,2020-07-07
32732,49,2020-07-07
32735,15,2020-07-07
32736,36,2020-07-07
32738,231,2020-07-07
32744,14,2020-07-07
32746,342,2020-07-07
32750,189,2020-07-07
32751,276,2020-07-07
32751,0,2020-07-07
32754,34,2020-07-07
32754,0,2020-07-07
32757,118,2020-07-07
32759,8,2020-07-07
32763,188,2020-07-07
32764,12,2020-07-07
32765,536,2020-07-07
32766,118,2020-07-07
32767,5,2020-07-07
32771,445,2020-07-07
32773,306,2020-07-07
32776,52,2020-07-07
32778,341,2020-07-07
32779,240,2020-07-07
32780,123,2020-07-07
32784,30,2020-07-07
32784,0,2020-07-07
32789,286,2020-07-07
32792,367,2020-07-07
32796,83,2020-07-07
32798,30,2020-07-07
32801,448,2020-07-07
32803,519,2020-07-07
32804,230,2020-07-07
32805,266,2020-07-07
32806,357,2020-07-07
32807,421,2020-07-07
32808,484,2020-07-07
32809,330,2020-07-07
32810,265,2020-07-07
32811,476,2020-07-07
32812,330,2020-07-07
32814,129,2020-07-07
32816,13,2020-07-07
32817,344,2020-07-07
32818,400,2020-07-07
32819,464,2020-07-07
32820,72,2020-07-07
32821,246,2020-07-07
32822,676,2020-07-07
32824,639,2020-07-07
32825,610,2020-07-07
32826,321,2020-07-07
32827,150,2020-07-07
32828,583,2020-07-07
32829,211,2020-07-07
32831,8,2020-07-07
32832,234,2020-07-07
32833,75,2020-07-07
32835,456,2020-07-07
32836,195,2020-07-07
32837,557,2020-07-07
32839,550,2020-07-07
32901,156,2020-07-07
32903,54,2020-07-07
32904,218,2020-07-07
32905,115,2020-07-07
32907,216,2020-07-07
32908,57,2020-07-07
32909,199,2020-07-07
32920,43,2020-07-07
32922,198,2020-07-07
32925,10,2020-07-07
32926,81,2020-07-07
32927,82,2020-07-07
32931,83,2020-07-07
32934,53,2020-07-07
32935,171,2020-07-07
32937,110,2020-07-07
32940,172,2020-07-07
32948,0,2020-07-07
32948,218,2020-07-07
32949,12,2020-07-07
32950,18,2020-07-07
32951,22,2020-07-07
32952,90,2020-07-07
32953,98,2020-07-07
32955,163,2020-07-07
32958,84,2020-07-07
32960,235,2020-07-07
32962,101,2020-07-07
32963,56,2020-07-07
32963,0,2020-07-07
32966,62,2020-07-07
32967,147,2020-07-07
32968,46,2020-07-07
32976,13,2020-07-07
33004,167,2020-07-07
33009,432,2020-07-07
33010,1248,2020-07-07
33012,1648,2020-07-07
33013,689,2020-07-07
33014,684,2020-07-07
33015,1212,2020-07-07
33016,1050,2020-07-07
33018,881,2020-07-07
33019,100,2020-07-07
33020,541,2020-07-07
33021,647,2020-07-07
33023,1223,2020-07-07
33024,955,2020-07-07
33025,1082,2020-07-07
33026,288,2020-07-07
33027,621,2020-07-07
33028,716,2020-07-07
33029,403,2020-07-07
33030,1044,2020-07-07
33031,70,2020-07-07
33032,741,2020-07-07
33033,1224,2020-07-07
33034,770,2020-07-07
33034,0,2020-07-07
33035,276,2020-07-07
33036,19,2020-07-07
33037,67,2020-07-07
33040,163,2020-07-07
33042,12,2020-07-07
33043,13,2020-07-07
33050,47,2020-07-07
33054,707,2020-07-07
33055,961,2020-07-07
33056,764,2020-07-07
33060,585,2020-07-07
33062,129,2020-07-07
33063,541,2020-07-07
33064,932,2020-07-07
33065,492,2020-07-07
33066,132,2020-07-07
33067,155,2020-07-07
33068,631,2020-07-07
33069,400,2020-07-07
33070,52,2020-07-07
33071,292,2020-07-07
33073,334,2020-07-07
33076,248,2020-07-07
33109,12,2020-07-07
33122,30,2020-07-07
33125,2443,2020-07-07
33126,982,2020-07-07
33127,650,2020-07-07
33128,743,2020-07-07
33129,150,2020-07-07
33130,642,2020-07-07
33131,213,2020-07-07
33132,210,2020-07-07
33133,511,2020-07-07
33134,475,2020-07-07
33135,803,2020-07-07
33136,1038,2020-07-07
33137,407,2020-07-07
33138,322,2020-07-07
33139,559,2020-07-07
33140,539,2020-07-07
33141,388,2020-07-07
33142,1737,2020-07-07
33143,891,2020-07-07
33144,650,2020-07-07
33145,469,2020-07-07
33146,134,2020-07-07
33147,1093,2020-07-07
33149,155,2020-07-07
33150,607,2020-07-07
33154,145,2020-07-07
33155,727,2020-07-07
33156,477,2020-07-07
33157,1354,2020-07-07
33158,60,2020-07-07
33160,399,2020-07-07
33161,1041,2020-07-07
33162,732,2020-07-07
33165,1059,2020-07-07
33166,581,2020-07-07
33167,351,2020-07-07
33168,426,2020-07-07
33169,785,2020-07-07
33170,336,2020-07-07
33172,712,2020-07-07
33173,408,2020-07-07
33174,475,2020-07-07
33175,1071,2020-07-07
33176,655,2020-07-07
33177,849,2020-07-07
33178,893,2020-07-07
33179,710,2020-07-07
33180,425,2020-07-07
33181,254,2020-07-07
33182,198,2020-07-07
33183,508,2020-07-07
33184,338,2020-07-07
33185,345,2020-07-07
33186,710,2020-07-07
33187,289,2020-07-07
33189,310,2020-07-07
33190,201,2020-07-07
33193,683,2020-07-07
33194,261,2020-07-07
33196,654,2020-07-07
33301,209,2020-07-07
33304,192,2020-07-07
33305,158,2020-07-07
33306,25,2020-07-07
33308,231,2020-07-07
33309,630,2020-07-07
33311,1190,2020-07-07
33312,631,2020-07-07
33313,814,2020-07-07
33314,330,2020-07-07
33315,216,2020-07-07
33316,750,2020-07-07
33317,389,2020-07-07
33319,551,2020-07-07
33321,431,2020-07-07
33322,271,2020-07-07
33323,183,2020-07-07
33324,319,2020-07-07
33325,292,2020-07-07
33326,246,2020-07-07
33327,134,2020-07-07
33328,225,2020-07-07
33330,102,2020-07-07
33331,210,2020-07-07
33332,77,2020-07-07
33334,364,2020-07-07
33351,345,2020-07-07
33401,454,2020-07-07
33403,129,2020-07-07
33404,530,2020-07-07
33405,367,2020-07-07
33406,552,2020-07-07
33407,587,2020-07-07
33408,117,2020-07-07
33409,469,2020-07-07
33410,351,2020-07-07
33411,568,2020-07-07
33412,97,2020-07-07
33413,220,2020-07-07
33414,395,2020-07-07
33415,908,2020-07-07
33417,432,2020-07-07
33418,262,2020-07-07
33426,236,2020-07-07
33428,385,2020-07-07
33430,617,2020-07-07
33431,204,2020-07-07
33432,224,2020-07-07
33433,412,2020-07-07
33434,122,2020-07-07
33435,565,2020-07-07
33436,372,2020-07-07
33437,241,2020-07-07
33438,0,2020-07-07
33438,17,2020-07-07
33440,616,2020-07-07
33441,358,2020-07-07
33442,242,2020-07-07
33444,302,2020-07-07
33445,294,2020-07-07
33446,190,2020-07-07
33449,78,2020-07-07
33455,153,2020-07-07
33458,0,2020-07-07
33458,693,2020-07-07
33460,1045,2020-07-07
33461,907,2020-07-07
33462,471,2020-07-07
33463,946,2020-07-07
33467,423,2020-07-07
33469,0,2020-07-07
33469,101,2020-07-07
33470,231,2020-07-07
33471,180,2020-07-07
33472,111,2020-07-07
33473,39,2020-07-07
33476,282,2020-07-07
33477,66,2020-07-07
33478,0,2020-07-07
33478,74,2020-07-07
33480,55,2020-07-07
33483,96,2020-07-07
33484,246,2020-07-07
33486,264,2020-07-07
33487,125,2020-07-07
33493,288,2020-07-07
33496,127,2020-07-07
33498,86,2020-07-07
33510,242,2020-07-07
33511,703,2020-07-07
33513,155,2020-07-07
33514,16,2020-07-07
33523,0,2020-07-07
33523,80,2020-07-07
33525,217,2020-07-07
33527,167,2020-07-07
33534,147,2020-07-07
33538,25,2020-07-07
33540,0,2020-07-07
33540,21,2020-07-07
33541,90,2020-07-07
33542,88,2020-07-07
33543,197,2020-07-07
33544,208,2020-07-07
33545,101,2020-07-07
33547,105,2020-07-07
33547,0,2020-07-07
33548,46,2020-07-07
33548,0,2020-07-07
33549,100,2020-07-07
33556,181,2020-07-07
33556,10,2020-07-07
33558,165,2020-07-07
33559,96,2020-07-07
33563,373,2020-07-07
33565,99,2020-07-07
33566,225,2020-07-07
33567,112,2020-07-07
33569,170,2020-07-07
33570,354,2020-07-07
33572,131,2020-07-07
33573,129,2020-07-07
33576,19,2020-07-07
33578,472,2020-07-07
33579,274,2020-07-07
33584,230,2020-07-07
33585,7,2020-07-07
33592,70,2020-07-07
33594,205,2020-07-07
33596,149,2020-07-07
33597,0,2020-07-07
33597,22,2020-07-07
33598,342,2020-07-07
33602,391,2020-07-07
33603,206,2020-07-07
33604,390,2020-07-07
33605,289,2020-07-07
33606,461,2020-07-07
33607,603,2020-07-07
33609,281,2020-07-07
33610,613,2020-07-07
33611,321,2020-07-07
33612,611,2020-07-07
33613,584,2020-07-07
33614,875,2020-07-07
33615,605,2020-07-07
33616,197,2020-07-07
33617,372,2020-07-07
33618,210,2020-07-07
33619,518,2020-07-07
33620,18,2020-07-07
33621,8,2020-07-07
33624,344,2020-07-07
33625,257,2020-07-07
33626,225,2020-07-07
33629,290,2020-07-07
33634,250,2020-07-07
33635,154,2020-07-07
33637,159,2020-07-07
33647,433,2020-07-07
33701,346,2020-07-07
33702,322,2020-07-07
33703,198,2020-07-07
33704,125,2020-07-07
33705,615,2020-07-07
33706,92,2020-07-07
33707,231,2020-07-07
33708,107,2020-07-07
33709,268,2020-07-07
33710,298,2020-07-07
33711,365,2020-07-07
33712,489,2020-07-07
33713,349,2020-07-07
33714,148,2020-07-07
33715,35,2020-07-07
33716,305,2020-07-07
33755,266,2020-07-07
33756,442,2020-07-07
33759,156,2020-07-07
33760,147,2020-07-07
33761,101,2020-07-07
33762,58,2020-07-07
33763,103,2020-07-07
33764,170,2020-07-07
33765,134,2020-07-07
33767,66,2020-07-07
33770,179,2020-07-07
33771,235,2020-07-07
33772,199,2020-07-07
33773,189,2020-07-07
33774,127,2020-07-07
33776,99,2020-07-07
33777,198,2020-07-07
33778,111,2020-07-07
33781,248,2020-07-07
33782,188,2020-07-07
33785,27,2020-07-07
33786,11,2020-07-07
33801,255,2020-07-07
33803,168,2020-07-07
33805,303,2020-07-07
33809,165,2020-07-07
33810,0,2020-07-07
33810,252,2020-07-07
33811,127,2020-07-07
33812,78,2020-07-07
33813,258,2020-07-07
33815,133,2020-07-07
33823,216,2020-07-07
33825,0,2020-07-07
33825,139,2020-07-07
33825,65,2020-07-07
33827,13,2020-07-07
33830,334,2020-07-07
33834,121,2020-07-07
33834,0,2020-07-07
33837,179,2020-07-07
33838,22,2020-07-07
33839,37,2020-07-07
33841,121,2020-07-07
33843,145,2020-07-07
33844,292,2020-07-07
33850,56,2020-07-07
33852,61,2020-07-07
33853,91,2020-07-07
33854,0,2020-07-07
33856,0,2020-07-07
33859,45,2020-07-07
33860,189,2020-07-07
33865,7,2020-07-07
33868,218,2020-07-07
33870,142,2020-07-07
33872,39,2020-07-07
33873,333,2020-07-07
33875,17,2020-07-07
33876,15,2020-07-07
33880,431,2020-07-07
33881,552,2020-07-07
33884,235,2020-07-07
33890,50,2020-07-07
33896,105,2020-07-07
33897,154,2020-07-07
33898,0,2020-07-07
33898,71,2020-07-07
33901,487,2020-07-07
33903,117,2020-07-07
33904,202,2020-07-07
33905,619,2020-07-07
33907,404,2020-07-07
33908,308,2020-07-07
33909,347,2020-07-07
33912,313,2020-07-07
33913,163,2020-07-07
33914,259,2020-07-07
33916,560,2020-07-07
33917,149,2020-07-07
33919,168,2020-07-07
33920,34,2020-07-07
33922,14,2020-07-07
33928,152,2020-07-07
33931,37,2020-07-07
33935,5,2020-07-07
33935,455,2020-07-07
33936,0,2020-07-07
33936,274,2020-07-07
33946,7,2020-07-07
33947,32,2020-07-07
33948,88,2020-07-07
33950,87,2020-07-07
33952,217,2020-07-07
33953,24,2020-07-07
33954,53,2020-07-07
33955,26,2020-07-07
33955,0,2020-07-07
33956,6,2020-07-07
33957,20,2020-07-07
33960,0,2020-07-07
33960,7,2020-07-07
33966,98,2020-07-07
33967,287,2020-07-07
33971,458,2020-07-07
33972,157,2020-07-07
33973,198,2020-07-07
33974,221,2020-07-07
33976,269,2020-07-07
33980,150,2020-07-07
33981,40,2020-07-07
33982,38,2020-07-07
33983,91,2020-07-07
33990,325,2020-07-07
33991,216,2020-07-07
33993,266,2020-07-07
34102,145,2020-07-07
34103,60,2020-07-07
34104,405,2020-07-07
34105,85,2020-07-07
34108,99,2020-07-07
34109,240,2020-07-07
34110,161,2020-07-07
34110,0,2020-07-07
34112,269,2020-07-07
34113,276,2020-07-07
34114,145,2020-07-07
34116,603,2020-07-07
34117,155,2020-07-07
34119,266,2020-07-07
34119,0,2020-07-07
34120,453,2020-07-07
34134,60,2020-07-07
34135,447,2020-07-07
34141,13,2020-07-07
34142,1588,2020-07-07
34142,0,2020-07-07
34145,41,2020-07-07
34201,17,2020-07-07
34202,148,2020-07-07
34203,471,2020-07-07
34205,368,2020-07-07
34207,397,2020-07-07
34208,775,2020-07-07
34209,234,2020-07-07
34210,127,2020-07-07
34211,65,2020-07-07
34212,126,2020-07-07
34215,0,2020-07-07
34217,17,2020-07-07
34219,143,2020-07-07
34221,614,2020-07-07
34222,106,2020-07-07
34223,0,2020-07-07
34223,25,2020-07-07
34224,48,2020-07-07
34224,0,2020-07-07
34228,12,2020-07-07
34229,21,2020-07-07
34231,173,2020-07-07
34232,200,2020-07-07
34233,108,2020-07-07
34234,238,2020-07-07
34235,160,2020-07-07
34236,118,2020-07-07
34237,219,2020-07-07
34238,92,2020-07-07
34239,167,2020-07-07
34240,0,2020-07-07
34240,61,2020-07-07
34241,66,2020-07-07
34242,46,2020-07-07
34243,143,2020-07-07
34243,37,2020-07-07
34251,58,2020-07-07
34251,0,2020-07-07
34266,718,2020-07-07
34266,0,2020-07-07
34269,22,2020-07-07
34275,46,2020-07-07
34285,47,2020-07-07
34286,85,2020-07-07
34287,67,2020-07-07
34288,64,2020-07-07
34291,28,2020-07-07
34292,34,2020-07-07
34293,88,2020-07-07
34420,53,2020-07-07
34428,35,2020-07-07
34429,34,2020-07-07
34431,0,2020-07-07
34431,30,2020-07-07
34432,18,2020-07-07
34433,10,2020-07-07
34434,26,2020-07-07
34436,8,2020-07-07
34442,25,2020-07-07
34446,30,2020-07-07
34448,15,2020-07-07
34449,0,2020-07-07
34450,24,2020-07-07
34452,122,2020-07-07
34453,31,2020-07-07
34461,25,2020-07-07
34465,31,2020-07-07
34470,38,2020-07-07
34471,165,2020-07-07
34472,74,2020-07-07
34473,90,2020-07-07
34474,73,2020-07-07
34475,33,2020-07-07
34476,81,2020-07-07
34479,39,2020-07-07
34480,62,2020-07-07
34481,23,2020-07-07
34482,44,2020-07-07
34484,29,2020-07-07
34488,14,2020-07-07
34491,80,2020-07-07
34601,65,2020-07-07
34602,19,2020-07-07
34604,32,2020-07-07
34606,97,2020-07-07
34607,33,2020-07-07
34608,131,2020-07-07
34609,141,2020-07-07
34610,57,2020-07-07
34613,49,2020-07-07
34614,11,2020-07-07
34637,131,2020-07-07
34638,190,2020-07-07
34639,160,2020-07-07
34652,161,2020-07-07
34653,215,2020-07-07
34654,128,2020-07-07
34655,276,2020-07-07
34667,154,2020-07-07
34668,228,2020-07-07
34669,59,2020-07-07
34677,133,2020-07-07
34681,10,2020-07-07
34683,181,2020-07-07
34684,173,2020-07-07
34685,101,2020-07-07
34688,51,2020-07-07
34689,183,2020-07-07
34690,71,2020-07-07
34691,108,2020-07-07
34695,119,2020-07-07
34698,213,2020-07-07
34705,8,2020-07-07
34711,366,2020-07-07
34714,134,2020-07-07
34715,94,2020-07-07
34731,29,2020-07-07
34734,47,2020-07-07
34736,127,2020-07-07
34737,18,2020-07-07
34739,0,2020-07-07
34741,646,2020-07-07
34743,423,2020-07-07
34744,652,2020-07-07
34746,413,2020-07-07
34747,164,2020-07-07
34748,205,2020-07-07
34753,53,2020-07-07
34756,34,2020-07-07
34758,272,2020-07-07
34759,241,2020-07-07
34760,6,2020-07-07
34761,482,2020-07-07
34762,8,2020-07-07
34769,206,2020-07-07
34771,120,2020-07-07
34772,187,2020-07-07
34773,16,2020-07-07
34785,40,2020-07-07
34786,378,2020-07-07
34787,0,2020-07-07
34787,577,2020-07-07
34788,57,2020-07-07
34797,11,2020-07-07
34945,42,2020-07-07
34946,40,2020-07-07
34947,114,2020-07-07
34949,9,2020-07-07
34950,259,2020-07-07
34951,71,2020-07-07
34952,333,2020-07-07
34953,535,2020-07-07
34956,769,2020-07-07
34957,83,2020-07-07
34957,0,2020-07-07
34972,275,2020-07-07
34972,0,2020-07-07
34974,0,2020-07-07
34974,168,2020-07-07
34981,36,2020-07-07
34982,215,2020-07-07
34983,309,2020-07-07
34984,95,2020-07-07
34986,154,2020-07-07
34987,116,2020-07-07
34990,187,2020-07-07
34990,0,2020-07-07
34994,423,2020-07-07
34996,83,2020-07-07
34997,733,2020-07-07
00043,0,2020-07-07
32323,0,2020-07-07
32815,0,2020-07-07
20601,271,2020-07-07
20602,288,2020-07-07
20603,323,2020-07-07
20607,118,2020-07-07
20613,170,2020-07-07
20616,53,2020-07-07
20619,33,2020-07-07
20622,220,2020-07-07
20623,34,2020-07-07
20634,47,2020-07-07
20636,27,2020-07-07
20637,35,2020-07-07
20639,81,2020-07-07
20640,59,2020-07-07
20646,163,2020-07-07
20650,39,2020-07-07
20653,149,2020-07-07
20657,82,2020-07-07
20659,96,2020-07-07
20662,21,2020-07-07
20664,23,2020-07-07
20675,10,2020-07-07
20676,10,2020-07-07
20677,13,2020-07-07
20678,86,2020-07-07
20685,22,2020-07-07
20689,14,2020-07-07
20692,8,2020-07-07
20695,95,2020-07-07
20705,740,2020-07-07
20706,1306,2020-07-07
20707,693,2020-07-07
20708,599,2020-07-07
20710,278,2020-07-07
20711,85,2020-07-07
20712,237,2020-07-07
20714,20,2020-07-07
20715,234,2020-07-07
20716,280,2020-07-07
20720,275,2020-07-07
20721,339,2020-07-07
20722,229,2020-07-07
20723,389,2020-07-07
20724,342,2020-07-07
20732,41,2020-07-07
20733,17,2020-07-07
20735,670,2020-07-07
20736,38,2020-07-07
20737,958,2020-07-07
20740,378,2020-07-07
20743,640,2020-07-07
20744,792,2020-07-07
20745,577,2020-07-07
20746,419,2020-07-07
20747,639,2020-07-07
20748,605,2020-07-07
20751,10,2020-07-07
20754,31,2020-07-07
20755,13,2020-07-07
20759,28,2020-07-07
20763,35,2020-07-07
20764,20,2020-07-07
20769,134,2020-07-07
20770,414,2020-07-07
20772,540,2020-07-07
20774,576,2020-07-07
20776,18,2020-07-07
20777,12,2020-07-07
20778,10,2020-07-07
20781,394,2020-07-07
20782,1135,2020-07-07
20783,2321,2020-07-07
20784,1165,2020-07-07
20785,861,2020-07-07
20794,560,2020-07-07
20814,259,2020-07-07
20815,218,2020-07-07
20816,77,2020-07-07
20817,229,2020-07-07
20818,9,2020-07-07
20832,187,2020-07-07
20833,48,2020-07-07
20837,29,2020-07-07
20841,65,2020-07-07
20850,630,2020-07-07
20851,259,2020-07-07
20852,415,2020-07-07
20853,502,2020-07-07
20854,326,2020-07-07
20855,135,2020-07-07
20860,83,2020-07-07
20861,12,2020-07-07
20866,172,2020-07-07
20871,126,2020-07-07
20872,123,2020-07-07
20874,705,2020-07-07
20876,346,2020-07-07
20877,985,2020-07-07
20878,464,2020-07-07
20879,446,2020-07-07
20882,97,2020-07-07
20886,646,2020-07-07
